arm,seed,gen,ppf_pred,sigma,h_hist_pop,sens_novelty,composite,pos_0,pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,pos_8,pos_9,pos_10,pos_11,pos_12,pos_13,pos_14,pos_15,pos_16,pos_17,pos_18,pos_19,pos_20,pos_21,pos_22,pos_23,pos_24,pos_25,pos_26,pos_27,pos_28,pos_29,pos_30
B_sens_al_score,1023,2,2.5448596477508545,0.11483559757471085,1.7178094268142303,36.1834831237793,1.3386088609695435,6,6,1,1,1,7,2,1,7,4,8,1,4,6,9,4,4,6,4,5,3,3,3,4,1,1,1,1,1,1,4
B_sens_al_score,1023,2,3.1565139293670654,0.09640302509069443,1.7178094268142303,39.540016174316406,1.5865727663040161,4,5,4,3,8,1,4,1,6,3,3,4,1,2,3,5,9,3,5,1,4,2,1,9,4,6,4,6,5,8,1
B_sens_al_score,1023,2,4.202767848968506,0.12872947752475739,1.7178094268142303,33.31319808959961,1.0855016708374023,6,5,5,4,3,6,1,1,4,1,5,9,1,1,4,5,1,3,1,4,8,1,1,2,2,4,1,4,5,3,4
B_sens_al_score,1023,2,3.76287841796875,0.09235243499279022,1.7178094268142303,34.48296356201172,0.5136009454727173,1,5,5,6,3,7,1,1,1,1,4,1,5,6,4,5,3,5,4,6,3,1,5,1,7,4,1,2,3,7,4
B_sens_al_score,1023,2,2.1843936443328857,0.07992192357778549,1.7178094268142303,35.157310485839844,0.3716081976890564,1,1,1,5,1,4,1,3,2,3,3,1,6,5,6,1,4,5,9,1,5,5,4,1,1,7,9,2,4,3,1
B_sens_al_score,1023,2,2.159292697906494,0.06500939279794693,1.7178094268142303,38.41169738769531,0.6770616769790649,8,4,9,6,6,7,4,5,1,9,1,1,5,3,1,1,4,1,5,1,3,8,7,5,1,5,5,2,4,1,3
B_sens_al_score,1023,2,4.304997444152832,0.10439533740282059,1.7178094268142303,33.323158264160156,0.5526195168495178,5,1,5,1,4,1,3,1,1,5,4,1,4,9,1,4,7,1,2,3,5,1,2,1,4,1,6,1,5,4,8
B_sens_al_score,1023,2,4.950605869293213,0.14161382615566254,1.7178094268142303,31.578174591064453,1.0310938358306885,5,1,6,1,1,1,3,7,5,1,3,3,1,5,1,5,1,3,5,1,1,4,1,1,7,6,6,4,3,1,2
B_sens_al_score,1023,2,2.24202036857605,0.07926781475543976,1.7178094268142303,34.97749710083008,0.32224589586257935,2,1,1,9,2,1,6,1,1,4,7,8,4,6,3,5,1,1,1,9,5,4,3,1,4,4,4,1,5,4,1
B_sens_al_score,1023,2,6.438258647918701,0.20483355224132538,1.7178094268142303,34.27084732055664,2.944459915161133,1,5,5,1,1,6,1,6,6,6,3,1,5,4,1,3,4,4,9,1,4,4,3,4,5,1,1,5,5,3,5
B_sens_al_score,1023,2,4.361024856567383,0.13828973472118378,1.7178094268142303,35.117462158203125,1.6466732025146484,9,5,5,1,3,1,4,3,2,9,1,5,9,6,4,4,4,3,3,1,1,1,4,1,1,4,1,5,3,1,1
B_sens_al_score,1023,2,2.2049009799957275,0.06798996776342392,1.7178094268142303,35.86205291748047,0.24648678302764893,1,9,5,1,1,3,1,3,4,1,3,4,6,1,6,1,1,8,5,3,4,3,2,1,3,1,5,2,6,5,3
B_sens_al_score,1023,2,2.376749277114868,0.11467387527227402,1.7178094268142303,32.17488479614258,0.5551043152809143,5,3,5,3,1,1,1,1,4,9,6,1,1,1,6,1,8,1,3,1,5,1,1,1,4,1,1,2,5,1,6
B_sens_al_score,1023,2,4.057794094085693,0.13329759240150452,1.7178094268142303,32.271183013916016,0.9831564426422119,1,5,5,3,6,9,4,3,1,3,1,1,1,1,6,4,2,1,3,4,1,1,1,2,7,3,5,1,1,3,1
B_sens_al_score,1023,2,3.779092311859131,0.12343919277191162,1.7178094268142303,34.36170959472656,1.17323899269104,2,5,5,1,1,1,9,1,4,7,4,4,1,3,1,5,4,5,5,5,1,5,1,3,5,1,1,4,6,8,1
B_sens_al_score,1023,2,3.153019905090332,0.10409758239984512,1.7178094268142303,33.74585723876953,0.6283196210861206,5,6,3,3,1,7,2,1,1,1,3,1,5,5,5,6,1,6,4,1,1,3,4,3,4,4,3,3,1,5,4
B_sens_al_score,1023,3,3.972374200820923,0.12123006582260132,1.7085002694845188,35.39759063720703,1.8394262790679932,4,5,1,1,3,7,4,1,5,3,1,1,8,8,6,1,1,7,9,2,1,6,5,1,2,1,1,1,3,7,1
B_sens_al_score,1023,3,3.615649461746216,0.11150991171598434,1.7085002694845188,35.73736572265625,1.5774705410003662,1,1,5,4,4,3,4,4,5,3,5,2,4,1,6,7,8,3,1,4,4,8,5,1,5,4,4,1,3,5,1
B_sens_al_score,1023,3,3.346930742263794,0.0972806066274643,1.7085002694845188,29.956388473510742,0.2464294731616974,1,5,1,1,1,1,6,8,1,1,1,5,4,5,3,3,1,5,1,6,5,1,3,1,5,1,5,3,6,3,1
B_sens_al_score,1023,3,6.171998977661133,0.22501389682292938,1.7085002694845188,30.431806564331055,4.434444904327393,6,5,5,1,4,1,9,3,5,4,1,1,4,4,3,4,1,5,3,1,5,1,1,1,3,1,1,1,4,6,4
B_sens_al_score,1023,3,3.577821731567383,0.109274722635746,1.7085002694845188,35.73831558227539,1.5055840015411377,1,5,1,7,5,3,9,4,3,5,5,6,6,3,5,3,1,6,3,1,1,8,1,4,1,3,1,1,8,7,1
B_sens_al_score,1023,3,4.3959879875183105,0.1170055940747261,1.7085002694845188,30.362966537475586,0.9434388875961304,3,5,5,1,1,3,1,1,1,1,1,3,5,1,1,4,4,3,4,5,5,1,7,3,1,8,1,6,1,3,1
